cycle	EX_23dhbzs3_e	EX_2m35mdntha_e	EX_34dhbz_e	EX_34dhcinm_e	EX_35dnta_e	EX_3h4atb_e	EX_3mb_e	EX_3oxoadp_e	EX_4hbz_e	EX_4hpro_LT_e	EX_4hptn_e	EX_4oxptn_e	EX_6atha_e	EX_6hnac_e	EX_LalaLglu_e	EX_Lcyst_e	EX_R_3hhdca_e	EX_R_3hpdeca_e	EX_R_3hpnona_e	EX_R_3hpocta_e	EX_R_3hpt_e	EX_abt__D_e	EX_ac_e	EX_acac_e	EX_acald_e	EX_acgam_e	EX_acmana_e	EX_acon_C_e	EX_actn__R_e	EX_ad_e	EX_ade_e	EX_agm_e	EX_ala_L_asp__L_e	EX_ala_L_glu__L_e	EX_ala__D_e	EX_ala__L_e	EX_alaala_e	EX_alahis_e	EX_alaleu_e	EX_alathr_e	EX_alatrp_e	EX_alltn_e	EX_apc_e	EX_arab__L_e	EX_arg__L_e	EX_asn__L_e	EX_aso3_e	EX_aso4_e	EX_asp__L_e	EX_balaala_e	EX_balabala_e	EX_balagly_e	EX_balaleu_e	EX_balamd_e	EX_btn_e	EX_btoh_e	EX_buts_e	EX_butso3_e	EX_bz_e	EX_ca2_e	EX_carn_e	EX_cd2_e	EX_cellb_e	EX_cgly_e	EX_chol_e	EX_cit_e	EX_cl_e	EX_cm_e	EX_cmcbtt_e	EX_co2_e	EX_co_e	EX_cobalt2_e	EX_cpgn_e	EX_cpgn_un_e	EX_crn_e	EX_crtn_e	EX_csn_e	EX_cu2_e	EX_cyan_e	EX_cys__L_e	EX_dca_e	EX_dextrin_e	EX_dmso2_e	EX_doxrbcn_e	EX_drib_e	EX_enter_e	EX_eths_e	EX_ethso3_e	EX_etoh_e	EX_fald_e	EX_fcmcbtt_e	EX_fe2_e	EX_fe3_e	EX_fe3dcit_e	EX_fe3dhbzs3_e	EX_fe3hox_e	EX_fe3hox_un_e	EX_fe3mcbtt_e	EX_fe3pyovd_kt_e	EX_feenter_e	EX_for_e	EX_fru_e	EX_fum_e	EX_fusa_e	EX_g3pc_e	EX_g3pi_e	EX_g3ps_e	EX_gal_bD_e	EX_gal_e	EX_galct__D_e	EX_galctn__D_e	EX_galctr__D_e	EX_galt_e	EX_galur_e	EX_gam_e	EX_glc__D_e	EX_glcn__D_e	EX_glcr_e	EX_glcur_e	EX_gln__L_e	EX_glu__L_e	EX_gly_asn__L_e	EX_gly_asp__L_e	EX_gly_e	EX_gly_glu__L_e	EX_gly_pro__L_e	EX_glyald_e	EX_glyb_e	EX_glyc2p_e	EX_glyc3p_e	EX_glyc_e	EX_glycol_e	EX_glygln_e	EX_glyglu_e	EX_glygly_e	EX_glymet_e	EX_glyphe_e	EX_glyser_e	EX_gthrd_e	EX_gua_e	EX_h2_e	EX_h2o2_e	EX_h2o_e	EX_h2s_e	EX_h_e	EX_hexs_e	EX_his__L_e	EX_hisgly_e	EX_hishis_e	EX_hpta_e	EX_hxa_e	EX_hxan_e	EX_icit_e	EX_ile__L_e	EX_ind3ac_e	EX_indole_e	EX_inost_e	EX_isetac_e	EX_istfrnA_e	EX_istfrnB_e	EX_istnt_e	EX_k_e	EX_lac__D_e	EX_lac__L_e	EX_lcts_e	EX_leu__D_e	EX_leu__L_e	EX_leuleu_e	EX_lnlc_e	EX_lys__D_e	EX_lys__L_e	EX_m_xyl_e	EX_mal__D_e	EX_mal__L_e	EX_malt_e	EX_malthp_e	EX_malthx_e	EX_malttr_e	EX_maltttr_e	EX_man_e	EX_mcbtt_e	EX_meoh_e	EX_met_L_ala__L_e	EX_met__D_e	EX_met__L_e	EX_mg2_e	EX_mn2_e	EX_mobd_e	EX_mso3_e	EX_na1_e	EX_nac_e	EX_nh4_e	EX_ni2_e	EX_nmn_e	EX_no2_e	EX_no3_e	EX_no_e	EX_nona_e	EX_novbcn_e	EX_o2_e	EX_oaa_e	EX_octa_e	EX_orn_e	EX_orot_e	EX_oxa_e	EX_p_xyl_e	EX_pea_e	EX_pentso3_e	EX_phe__L_e	EX_phedca_e	EX_phehpa_e	EX_phehxa_e	EX_pheme_e	EX_phenona_e	EX_pheocta_e	EX_phept_e	EX_pi_e	EX_pime_e	EX_ppoh_e	EX_pro__L_e	EX_progly_e	EX_prohisglu_e	EX_pta_e	EX_ptrc_e	EX_ptsla_e	EX_pyovd_kt_e	EX_pyr_e	EX_rib__D_e	EX_rnam_e	EX_s_e	EX_salchs2_e	EX_salchs2fe_e	EX_salchs4_e	EX_salchs4fe_e	EX_sbt__D_e	EX_sel_e	EX_ser__L_e	EX_serglugly_e	EX_skm_e	EX_slnt_e	EX_so3_e	EX_so4_e	EX_spmd_e	EX_stfrnA_e	EX_stfrnB_e	EX_succ_e	EX_sucr_e	EX_sula_e	EX_sulfac_e	EX_tagur_e	EX_tartr__L_e	EX_taur_e	EX_tcb_e	EX_tcynt_e	EX_thr__L_e	EX_thym_e	EX_tnt_e	EX_tol_e	EX_tre_e	EX_trp__L_e	EX_tsul_e	EX_tton_e	EX_ttrcyc_e	EX_tyr__D_e	EX_tyr__L_e	EX_ura_e	EX_urate_e	EX_urea_e	EX_val__D_e	EX_val__L_e	EX_vanln_e	EX_vanlt_e	EX_xyl__D_e	EX_zn2_e
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542257395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00981169903	-0.027675945061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265474879	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265474879	0.0	0.0	0.60258611068	0.0	-3.317094117e-06	0.0	0.0	0.0	0.0	-0.00159908083	-2.3518197289e-05	0.0	-0.0030642983761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00048174157861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9891172016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595512583	-0.00017265474902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190599708	0.0	0.0	0.56244340543	0.0	-3.3333306322e-06	0.0	-0.0031425486245	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096371203672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747355197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382973343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.042191909799	0.0	0.0	0.0	0.0	-0.0051053063832	-0.00028775791465	-2.2921120376e-05	0.0	0.0	0.0	-7.5563407693e-05	0.13480057023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57196705893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0061487315099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032709632881	0.0	0.0	-0.17511358609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080705895024	0.0	0.0	0.0	0.0	-0.00014389554281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802058485	0.0	0.0	0.0	0.0	-0.0018855358089	0.0	0.0	0.0	0.0	-0.0045815372234	-0.0093737006541	0.0	0.0	0.0	-0.029000325567	0.0	0.0	0.0	-1.1311290939e-05
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542256482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0098116987375	-0.027675944143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265474364	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265474364	0.0	0.0	2.3950144471	1.1439044955	-3.3170940181e-06	0.0	0.0	0.0	0.0	-0.0015990808148	-2.3518196588e-05	0.0	-0.0030642982829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00048174156424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3297046226e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595511065	-0.00017265474387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190599369	2.314499863	0.0	-3.2530174821	0.0	-3.3333305211e-06	0.0	-0.65650412803	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096371200798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747353267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382973003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.042191908405	0.0	0.0	0.0	0.0	-0.005105306231	-0.00028775790607	-2.2921119694e-05	0.0	0.0	-2.7105054312e-20	-7.5563400788e-05	1.8981040011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57196704198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0061487313266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032709631938	0.0	0.0	-0.0073326021801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00807058926	0.0	0.0	0.0	0.0	-0.00014389553849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802057658	0.0	0.0	0.0	0.0	-0.0018855357527	0.0	0.0	0.0	0.0	-0.0045815370868	-0.0093737003423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1311290602e-05
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542255364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0098116984449	-0.027675943223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265473848	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265473848	0.0	0.0	0.60971158182	8.5787109068e-14	-3.317093919e-06	0.0	0.0	0.0	0.0	-0.0015990807998	-2.3518195886e-05	0.0	-0.0030642981946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00048174154986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.989116744e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595509541	-0.00017265473871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190599029	-7.7405871708e-08	0.0	0.55104255945	0.0	-3.3333304096e-06	0.0	-0.0031425484369	0.0	0.0	0.0	0.0	0.0	0.0	-0.009637119792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747351333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382972663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.042191907006	0.0	0.0	0.0	0.0	-0.0051053060785	-0.00028775789747	-2.2921119012e-05	0.0	0.0	0.0	-7.556339876e-05	0.13622566374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57196702498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0061487311429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032709630942	0.0	0.0	-0.19150232044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080705890211	0.0	0.0	0.0	0.0	-0.00014389553417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802056825	0.0	0.0	0.0	0.0	-0.0018855356964	0.0	0.0	0.0	0.0	-0.00458153695	-0.0093737000294	0.0	0.0	0.0	-0.014036680969	0.0	0.0	0.0	-1.1311290264e-05
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542254318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0098116981504	-0.027675942299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265473331	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265473331	0.0	0.0	0.60258601939	1.7157421814000002e-13	-3.3170938196e-06	0.0	0.0	0.0	0.0	-0.001599080785	-2.3518195181e-05	0.0	-0.0030642981011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00048174153542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9891165346e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595508013	-0.00017265473354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190598688	-7.7405869111e-08	0.0	0.56244341302	0.0	-3.3333302978e-06	0.0	-0.0031425483428	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096371195032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747349393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382972322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.042191905602	0.0	0.0	0.0	0.0	-0.0051053059255	-0.00028775788885	-2.292111833e-05	0.0	0.0	0.0	-7.5563392107e-05	0.1348005509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57196700792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0061487309587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032709629952	0.0	0.0	-0.1751135637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080705887784	0.0	0.0	0.0	0.0	-0.00014389552985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802055993	0.0	0.0	0.0	0.0	-0.0018855356399	0.0	0.0	0.0	0.0	-0.0045815368127	-0.0093736997154	0.0	0.0	0.0	-0.029000322967	0.0	0.0	0.0	-1.1311289925e-05
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542253336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0098116978549	-0.027675941373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265472811	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265472811	0.0	0.0	1.3992543126	8.5787109068e-14	-3.3170937197e-06	0.0	0.0	0.0	0.0	-0.0015990807698	-2.3518194472e-05	0.0	-0.003064298009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00022274284328	-0.00025899867763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6574071828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595506479	-0.35628825969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190598346	0.75361129519	0.0	2.2737367544000003e-13	0.0	-3.3333301856e-06	0.0	-0.0031425482481	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096371192129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747347442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382971979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.042191904193	0.0	0.0	0.0	0.0	-0.0051053057717	-0.00028775788018	-2.2921117647e-05	0.0	0.0	5.5511151231e-17	-7.556339479e-05	0.29413487261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57196699081	0.0	0.0	0.0	0.0	3.3170937197e-06	0.0	0.0	0.0	-0.0061487307735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032709628986	0.0	0.0	-0.0073326015207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080705885349	0.0	0.0	0.0	0.0	-0.00014389552553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802055155	0.0	0.0	0.0	0.0	-0.0018855355831	0.0	0.0	0.0	0.0	-0.0045815366747	-0.0093736994004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1311289584e-05
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542252354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0098116975585	-0.027675940443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265472289	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265472289	0.0	0.0	2.3950141605	1.1439043588	-3.3170936195e-06	0.0	0.0	0.0	0.0	-0.0015990807542	-2.3518193762e-05	0.0	-0.003064297916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00048174150635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.2765810899e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595504941	-0.00017265472312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190598002	2.3144995845	0.0	-3.2530170962	0.0	-3.333330073e-06	0.0	-0.65650405033	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096371189218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747345486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382971635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04219190278	0.0	0.0	0.0	0.0	-0.0051053056175	-0.00028775787149	-2.2921116965e-05	0.0	0.0	-2.7105054312e-20	-7.5563389056e-05	1.8981037759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57196697363	0.0	0.0	0.0	0.0	-1.1204413458e-13	0.0	0.0	0.0	-0.0061487305877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03270962803	0.0	0.0	-0.007332601299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080705882916	0.0	0.0	0.0	0.0	-0.00014389552121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802054315	0.0	0.0	0.0	0.0	-0.0018855355261	0.0	0.0	0.0	0.0	-0.0045815365363	-0.0093736990844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1311289242e-05
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542251227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0098116972617	-0.02767593951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265471766	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265471766	0.0	0.0	0.60971145831	8.5787109068e-14	-3.317093519e-06	0.0	0.0	0.0	0.0	-0.0015990807387	-2.351819305e-05	0.0	-0.0030642978241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00048174149177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9891159368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595503397	-0.00017265471789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190597657	-1.8129923145e-07	0.0	0.5510425709	0.0	-3.33332996e-06	0.0	-0.003142548058	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096371186299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747343526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382971291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.042191901362	0.0	0.0	0.0	0.0	-0.0051053054629	-0.00028775786277	-2.292111617e-05	0.0	0.0	-2.7105054312e-20	-7.5563396641e-05	0.13622563761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5719669564	0.0	0.0	0.0	0.0	-1.1204413078000001e-13	0.0	0.0	0.0	-0.0061487304015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032709627018	0.0	0.0	-0.1915022884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080705880473	0.0	0.0	0.0	0.0	-0.00014389551689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802053473	0.0	0.0	0.0	0.0	-0.001885535469	0.0	0.0	0.0	0.0	-0.0045815363975	-0.0093736987673	0.0	0.0	0.0	-0.014036679277	0.0	0.0	0.0	-1.13112889e-05
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0046542250248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0098116969634	-0.027675938575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265471242	0.0	0.0	0.0	0.0	0.0	0.0	-0.00017265471242	0.0	0.0	0.60258589651	8.5787109068e-14	-3.3170934183e-06	0.0	0.0	0.0	0.0	-0.0015990807237	-2.3518192335e-05	0.0	-0.0030642977305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00048174147713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9891157004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595501848	-0.00017265471265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010190597312	-1.8129922529e-07	0.0	0.56244342285	0.0	-3.3333298467e-06	0.0	-0.0031425479626	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096371183373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0064747341559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011382970945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04219189994	0.0	0.0	0.0	0.0	-0.0051053053079	-0.00028775785403	-2.2921115487e-05	0.0	0.0	-2.7105054312e-20	-7.5563382772e-05	0.13480052489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57196693912	0.0	0.0	0.0	0.0	-1.1204412697000001e-13	0.0	0.0	0.0	-0.0061487302148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.032709626025	0.0	0.0	-0.17511353357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0080705878021	0.0	0.0	0.0	0.0	-0.00014389551245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.027802052629	0.0	0.0	0.0	0.0	-0.0018855354117	0.0	0.0	0.0	0.0	-0.0045815362584	-0.0093736984492	0.0	0.0	0.0	-0.029000319459	0.0	0.0	0.0	-1.1311288556e-05
