cycle	EX_12dgr160_e	EX_12dgr180_e	EX_1ag160_e	EX_1ag180_e	EX_1ag181d9_e	EX_1ag182d9d12_e	EX_23dhbzs3_e	EX_2ameph_e	EX_2m35mdntha_e	EX_35dnta_e	EX_3amp_e	EX_3cmp_e	EX_3gmp_e	EX_3hoxpac_e	EX_3ump_e	EX_4abut_e	EX_4hba_e	EX_4hoxpac_e	EX_4hphac_e	EX_4oxptn_e	EX_5drib_e	EX_5mcsn_e	EX_6atha_e	EX_LalaDgluMdapDala_e	EX_LalaLglu_e	EX_R3hdec4e_e	EX_R_3h4atba_e	EX_R_3hpt_e	EX_R_3htd58e_e	EX_abt__L_e	EX_abt_e	EX_ac_e	EX_acald_e	EX_acgam_e	EX_acmana_e	EX_actn__R_e	EX_acysbmn_e	EX_ad_e	EX_agm_e	EX_akg_e	EX_ala_B_e	EX_ala_L_asp__L_e	EX_ala_L_glu__L_e	EX_ala_L_thr__L_e	EX_ala__D_e	EX_ala__L_e	EX_ala_gln_e	EX_ala_his_e	EX_ala_leu_e	EX_alaala_e	EX_alagly_e	EX_alahis_e	EX_alaleu_e	EX_alathr_e	EX_alatrp_e	EX_alltn_e	EX_amp_e	EX_arg__L_e	EX_asn__L_e	EX_aso3_e	EX_aso4_e	EX_asp__L_e	EX_bmn_e	EX_buts_e	EX_butso3_e	EX_bz_e	EX_ca2_e	EX_carn_e	EX_cellb_e	EX_cgly_e	EX_chol_e	EX_chols_e	EX_chsterol_e	EX_cit_e	EX_cl_e	EX_cmp_e	EX_co2_e	EX_co_e	EX_cobalt2_e	EX_cpgn_e	EX_cpgn_un_e	EX_crn_e	EX_csn_e	EX_ctbt_e	EX_cu2_e	EX_cyan_e	EX_cys__L_e	EX_dag181d9_e	EX_dag182d9d12_e	EX_dca_e	EX_ddca_e	EX_dmso2_e	EX_drib_e	EX_dxyl_e	EX_enter_e	EX_eths_e	EX_ethso3_e	EX_fe2_e	EX_fe3_e	EX_fe3dcit_e	EX_fe3dhbzs3_e	EX_fe3hox_e	EX_fe3hox_un_e	EX_fe3mcbtt_e	EX_fe3pyovd_kt_e	EX_feenter_e	EX_feoxam_e	EX_feoxam_un_e	EX_fru_e	EX_fuc_e	EX_fum_e	EX_g1p_e	EX_g3pc_e	EX_g3pe_e	EX_g3pg_e	EX_g3ps_e	EX_gal_e	EX_galman4_e	EX_galman6_e	EX_galt_e	EX_gam_e	EX_glc__D_e	EX_glcman4_e	EX_glcman6_e	EX_glcur_e	EX_gln__L_e	EX_glu__L_e	EX_glucan4_e	EX_glucan6_e	EX_gly_asn__L_e	EX_gly_asp__L_e	EX_gly_cys_e	EX_gly_e	EX_gly_gln_e	EX_gly_glu__L_e	EX_gly_leu_e	EX_gly_met_e	EX_gly_phe_e	EX_gly_pro__L_e	EX_gly_tyr_e	EX_glyb_e	EX_glyc2p_e	EX_glyc3p_e	EX_glyc_e	EX_glygln_e	EX_glyglu_e	EX_glygly_e	EX_glyglygln_e	EX_glymet_e	EX_glyphe_e	EX_glyser_e	EX_gmp_e	EX_gthrd_e	EX_gua_e	EX_h2o2_e	EX_h2o_e	EX_h2s_e	EX_h_e	EX_hdca_e	EX_hdcea_e	EX_hexs_e	EX_hia_e	EX_his__L_e	EX_hisgly_e	EX_hishis_e	EX_hxa_e	EX_hxan_e	EX_icit_e	EX_ile__L_e	EX_ind3ac_e	EX_indole_e	EX_inost_e	EX_isetac_e	EX_istfrnA_e	EX_istfrnB_e	EX_istnt_e	EX_k_e	EX_lac__L_e	EX_lcts_e	EX_leu__L_e	EX_leuleu_e	EX_lipoate_e	EX_lmn2_e	EX_lnlc_e	EX_lys__L_e	EX_lysglugly_e	EX_mal__L_e	EX_malt_e	EX_malthp_e	EX_malthx_e	EX_man_e	EX_manttr_e	EX_mcbtt_e	EX_meoh_e	EX_met_L_ala__L_e	EX_met__D_e	EX_met__L_e	EX_metsox_R__L_e	EX_metsox_S__L_e	EX_mg2_e	EX_mn2_e	EX_mobd_e	EX_mso3_e	EX_na1_e	EX_nh4_e	EX_ni2_e	EX_no2_e	EX_no3_e	EX_o2_e	EX_oaa_e	EX_ocdca_e	EX_ocdcea_e	EX_octa_e	EX_orn_e	EX_orot_e	EX_peamn_e	EX_pentso3_e	EX_phe__L_e	EX_pheme_e	EX_pi_e	EX_pnto__R_e	EX_ppt_e	EX_pro__L_e	EX_progly_e	EX_prohisglu_e	EX_pser__L_e	EX_pta_e	EX_ptrc_e	EX_ptsla_e	EX_pyovd_kt_e	EX_r5p_e	EX_rib__D_e	EX_ribflv_e	EX_s_e	EX_salchs2_e	EX_salchs2fe_e	EX_salchs4_e	EX_salchs4fe_e	EX_sbt__D_e	EX_sel_e	EX_ser__D_e	EX_ser__L_e	EX_serglugly_e	EX_skm_e	EX_slnt_e	EX_so3_e	EX_so4_e	EX_stfrnA_e	EX_stfrnB_e	EX_succ_e	EX_sula_e	EX_sulfac_e	EX_tag160_e	EX_tag180_e	EX_tag181d9_e	EX_tag182d9d12_e	EX_tartr__D_e	EX_taur_e	EX_tcynt_e	EX_thm_e	EX_thr__L_e	EX_thrp_e	EX_thym_e	EX_tnt_e	EX_tol_e	EX_tre_e	EX_trp__L_e	EX_tsul_e	EX_ttdca_e	EX_ttdcea_e	EX_tyr__L_e	EX_ump_e	EX_ura_e	EX_urea_e	EX_vacc_e	EX_val__D_e	EX_val__L_e	EX_vanlt_e	EX_xan_e	EX_xyl3_e	EX_xyl__D_e	EX_xylan4_e	EX_xylb_e	EX_zn2_e
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311632126	-0.027675945061	0.0	0.0	-0.1927992748	0.0	0.0	0.0	0.0	-4.8438931114e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438931114e-05	0.0	0.77125463744	0.51357434619	-9.3062307616e-07	0.0	0.0	0.0	0.0	0.0	-6.59811761e-06	0.0	-0.011085292698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013850404177	-0.0015201948071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595512583	-0.42932395666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022635358966	0.0	-0.19827234862	0.010227667695	-3.3333306322e-06	0.0	0.0	0.0	0.0	-0.00088165368989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001816511101	0.85813848755	0.0	-0.0041927454509	0.0	0.0	0.0	0.0	-0.0031935354546	0.0	0.0	0.0	0.0	0.0	-0.042191909799	0.0	0.0	0.0	0.0	0.0	-0.0014323126703	0.0	0.0	-8.0731551861e-05	-6.4306054563e-06	0.0	0.0	5.5511151231e-17	0.83970802135	0.0	0.0	0.0	-0.57196705893	0.0	0.0	0.0	0.0	0.0030784546034	0.0	0.0	0.0	-0.0017241188421	0.0	-0.0091768089912	-5.3603900882e-06	0.0	-0.096144105325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09425686515	0.0	0.0	0.0	0.0	-4.0370429019e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0752895898e-06	-0.0086099013618	0.0	0.0	0.0	0.0	0.0	-0.00052899407552	0.0	0.0	0.0	-0.0012832919969	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1734246897e-06
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311629255	-0.027675943226	0.0	0.0	-0.19279926862	0.0	0.0	0.0	0.0	-4.8438928728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438928728e-05	0.0	0.77125460383	0.51357432227	-9.3062303033e-07	0.0	0.0	0.0	0.0	0.0	-6.598117285e-06	0.0	-0.011085292227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013850403577	-0.0015201947404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595509547	-0.42932394355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022635357847	0.0	-0.19827234236	0.010227667267	-3.33333041e-06	0.0	0.0	0.0	0.0	-0.00088165364647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018165110116	0.85813844937	0.0	-0.0041927452444	0.0	0.0	0.0	0.0	-0.0031935352973	0.0	0.0	0.0	0.0	0.0	-0.04219190701	0.0	0.0	0.0	0.0	0.0	-0.0014323125997	0.0	0.0	-8.0731547882e-05	-6.4306051396e-06	0.0	0.0	5.5511151231e-17	0.83970798501	0.0	0.0	0.0	-0.57196702504	0.0	0.0	0.0	0.0	0.0030784544519	0.0	0.0	0.0	-0.0017241187572	0.0	-0.0091768085425	-5.3603893931e-06	0.0	-0.096144094013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.094256861803	0.0	0.0	0.0	0.0	-4.0370427087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0752894876e-06	-0.0086099009362	0.0	0.0	0.0	0.0	0.0	-0.00052899404946	0.0	0.0	0.0	-0.0012832919337	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1734245334e-06
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311625767	-0.0022433132116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438925831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438925831e-05	0.0	0.58483282937	0.51357429213	-9.3062297467e-07	0.0	0.0	0.0	0.0	0.0	-6.5981168904e-06	0.0	-0.011085291756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013850402959	-0.0015201946735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595506503	-0.42932391767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022635356487	0.0	0.14082265021	0.010227666848	-3.3333301873e-06	0.0	0.0	0.0	0.0	-0.00088165359374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018165109029	0.60809635859	0.0	-0.0041927449937	0.0	0.0	0.0	0.0	-0.0031935351063	0.0	0.0	0.0	0.0	0.0	-0.042191904215	0.0	0.0	0.0	0.0	0.0	-0.0014323125141	0.0	0.0	-8.0731543108e-05	-6.4306047549e-06	0.0	0.0	0.0	0.59604342397	0.0	0.0	0.0	-0.57196699107	0.0	0.0	0.0	0.0	0.0030784542677	0.0	0.0	0.0	-0.0017241186541	0.0	-0.0091768080063	-5.3603881112e-06	0.0	-0.032523776155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.094256858453	0.0	0.0	0.0	0.0	-4.0370424585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0752892335e-06	-0.072230213345	0.0	0.0	0.0	0.0	0.0	-0.00052899401782	0.0	0.0	0.0	-0.001283291857	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1734243436e-06
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311622279	-0.0022433130774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438922934e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438922934e-05	0.0	0.55302264042	0.51357426194	-9.3062291899e-07	0.0	0.0	0.0	0.0	0.0	-6.5981164957e-06	0.0	-0.011085291284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013850402401	-0.0015201946066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595503453	-0.42932389173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.002263535513	0.0	0.045392175551	0.010227666427	-3.3333299642e-06	0.0	0.0	0.0	0.0	-0.000881653541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018165107943	0.6399064792	0.0	-0.0041927447428	0.0	0.0	0.0	0.0	-0.0031935349152	0.0	0.0	0.0	0.0	0.0	-0.042191901414	0.0	0.0	0.0	0.0	0.0	-0.0014323124284	0.0	0.0	-8.0731538219e-05	-6.4306043702e-06	0.0	0.0	0.0	0.59604339128	0.0	0.0	0.0	-0.57196695703	0.0	0.0	0.0	0.0	0.0030784540835	0.0	0.0	0.0	-0.0017241185509	0.0	-0.0091768074599	-5.3603879155e-06	0.0	-0.096144084151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.094256855098	0.0	0.0	0.0	0.0	-4.0370422226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0752891094e-06	-0.0086098998988	0.0	0.0	0.0	0.0	0.0	-0.00052899398618	0.0	0.0	0.0	-0.0012832917803	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1734241538e-06
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311618795	-0.027675939388	0.0	0.0	-0.19279926244	0.0	0.0	0.0	0.0	-4.8438920037e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438920037e-05	0.0	0.77125449676	0.51357423169	-9.3062286335e-07	0.0	0.0	0.0	0.0	0.0	-6.5981161012e-06	0.0	-0.011085290811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013850401812	-0.0015201945396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595500397	-0.42932386574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022635353783	0.0	-0.19827234514	0.010227666005	-3.3333297405e-06	0.0	0.0	0.0	0.0	-0.00088165348828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018165106857	0.85813833219	0.0	-0.0041927444922	0.0	0.0	0.0	0.0	-0.0031935347243	0.0	0.0	0.0	0.0	0.0	-0.042191898607	0.0	0.0	0.0	0.0	0.0	-0.0014323123428	0.0	0.0	-8.0731533444e-05	-6.4306039858e-06	0.0	0.0	5.5511151231e-17	0.83970787389	0.0	0.0	0.0	-0.57196692292	0.0	0.0	0.0	0.0	0.0030784538995	0.0	0.0	0.0	-0.0017241184479	0.0	-0.0091768069008	-5.3603882417e-06	0.0	-0.096144079215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09425685174	0.0	0.0	0.0	0.0	-4.0370419811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0752891152e-06	-0.0086098993879	0.0	0.0	0.0	0.0	0.0	-0.00052899395455	0.0	0.0	0.0	-0.0012832917034	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.173423964e-06
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311615898	-0.027675937537	0.0	0.0	-0.19279925623	0.0	0.0	0.0	0.0	-4.8438917632e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438917632e-05	0.0	0.77125446293	0.5135742076	-9.3062281714e-07	0.0	0.0	0.0	0.0	0.0	-6.5981157736e-06	0.0	-0.011085290338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013850401283	-0.00152019448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595497334	-0.42932385258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022635352662	0.0	-0.19827233886	0.010227665575	-3.3333295164e-06	0.0	0.0	0.0	0.0	-0.00088165344451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018165105955	0.85813829375	0.0	-0.004192744284	0.0	0.0	0.0	0.0	-0.0031935345657	0.0	0.0	0.0	0.0	0.0	-0.042191895794	0.0	0.0	0.0	0.0	0.0	-0.0014323122716	0.0	0.0	-8.0731529351e-05	-6.4306036665e-06	0.0	0.0	1.1102230245999999e-16	0.83970783731	0.0	0.0	0.0	-0.57196688874	0.0	0.0	0.0	0.0	0.0030784537465	0.0	0.0	0.0	-0.0017241183622	0.0	-0.0091768064586	-5.3603875444e-06	0.0	-0.096144067775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.094256848378	0.0	0.0	0.0	0.0	-4.0370417764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0752890122e-06	-0.008609898956	0.0	0.0	0.0	0.0	0.0	-0.00052899392828	0.0	0.0	0.0	-0.0012832916397	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1734238065e-06
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311612406	-0.0022433126974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438914729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438914729e-05	0.0	0.5848327033	0.51357417724	-9.3062276136e-07	0.0	0.0	0.0	0.0	0.0	-6.598115378e-06	0.0	-0.011085289864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013850400692	-0.0015201944128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595494265	-0.42932382648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022635351304	0.0	0.14082262331	0.010227665152	-3.3333292918e-06	0.0	0.0	0.0	0.0	-0.00088165339166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018165104866	0.6080962228	0.0	-0.0041927440328	0.0	0.0	0.0	0.0	-0.0031935343743	0.0	0.0	0.0	0.0	0.0	-0.042191892976	0.0	0.0	0.0	0.0	0.0	-0.0014323121858	0.0	0.0	-8.0731524577e-05	-6.430603281e-06	0.0	0.0	-4.8432182529999995e-21	0.59604329884	0.0	0.0	0.0	-0.57196685448	0.0	0.0	0.0	0.0	0.0030784535624	0.0	0.0	0.0	-0.0017241182589	0.0	-0.0091768058845	-5.3603874127e-06	0.0	-0.032523754859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.094256845013	0.0	0.0	0.0	0.0	-4.0370415377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0752887578e-06	-0.07223020642	0.0	0.0	0.0	0.0	0.0	-0.00052899389657	0.0	0.0	0.0	-0.001283291563	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1734236162e-06
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0058311608897	-0.0022433125625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438911816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.8438911816e-05	0.0	0.55302251656	0.51357414681	-9.306227054e-07	0.0	0.0	0.0	0.0	0.0	-6.5981149813e-06	0.0	-0.011085289389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00138504001	-0.0015201943455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0045595491189	-0.42932380032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022635349936	0.0	0.045392155937	0.01022766473	-3.3333290667e-06	0.0	0.0	0.0	0.0	-0.00088165333864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0018165103773	0.6399063407	0.0	-0.0041927437806	0.0	0.0	0.0	0.0	-0.0031935341823	0.0	0.0	0.0	0.0	0.0	-0.042191890151	0.0	0.0	0.0	0.0	0.0	-0.0014323120996	0.0	0.0	-8.0731519688e-05	-6.4306028943e-06	0.0	0.0	0.0	0.59604326595	0.0	0.0	0.0	-0.57196682016	0.0	0.0	0.0	0.0	0.0030784533769	0.0	0.0	0.0	-0.0017241181552	0.0	-0.0091768053298	-5.36038613e-06	0.0	-0.096144057867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.094256841643	0.0	0.0	0.0	0.0	-4.037041296e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.075288633e-06	-0.0086098979356	0.0	0.0	0.0	0.0	0.0	-0.00052899386476	0.0	0.0	0.0	-0.0012832914858	0.0	4.0833906648000003e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1734234254e-06
